frame,id,x,y,image_index,angle,agent,prey consumed
0,0,646,504,0,-132,0,0
0,1,721,73,0,-47,0,0
0,2,101,170,0,45,0,0
0,3,446,207,0,80,0,0
0,4,622,717,0,45,0,0
0,5,345,23,0,-266,0,0
0,6,315,690,0,77,0,0
0,7,120,327,0,51,0,0
0,8,525,714,0,33,0,0
0,9,212,236,0,68,0,0
0,10,682,732,0,-155,0,0
0,11,618,230,0,-175,0,0
0,12,279,375,0,-165,0,0
0,13,182,595,0,84,0,0
0,14,275,634,0,-106,0,0
0,15,555,738,0,-116,0,0
0,16,122,728,0,-23,0,0
0,17,34,379,0,-46,0,0
0,18,124,113,0,39,0,0
0,19,22,21,0,-266,0,0
0,20,47,258,0,-63,1,0
0,21,319,196,0,-61,1,0
0,22,562,82,0,18,1,0
0,23,612,259,0,83,1,0
0,24,87,741,0,-118,1,0
0,25,725,396,0,11,1,0
0,26,351,272,0,-199,1,0
0,27,529,263,0,-12,1,0
0,28,607,123,0,25,1,0
0,29,174,691,0,-48,1,0
0,30,254,419,0,-215,1,0
0,31,178,483,0,-92,1,0
0,32,100,77,0,55,1,0
0,33,168,582,0,5,1,0
0,34,512,444,0,57,1,0
0,35,341,248,0,-225,1,0
0,36,49,121,0,-53,1,0
0,37,695,219,0,2,1,0
0,38,431,97,0,-108,1,0
0,39,739,633,0,-192,1,0
0,40,617,407,0,17,1,0
0,41,77,510,0,56,1,0
0,42,525,369,0,49,1,0
0,43,745,647,0,-82,1,0
0,44,500,119,0,-100,1,0
0,45,394,693,0,-239,1,0
0,46,362,576,0,-146,1,0
0,47,708,564,0,20,1,0
0,48,535,4,0,-30,1,0
0,49,556,150,0,-209,1,0
0,50,161,664,0,-169,1,0
0,51,381,464,0,-129,1,0
0,52,343,89,0,-219,1,0
0,53,743,286,0,-9,1,0
0,54,357,595,0,86,1,0
0,55,191,271,0,-176,1,0
0,56,407,136,0,-120,1,0
0,57,15,72,0,-185,1,0
0,58,48,364,0,-180,1,0
0,59,636,674,0,-87,1,0
0,60,306,321,0,-253,1,0
