frame,id,x,y,image_index,angle,agent
0,0,677,423,0,-77,0
0,1,577,607,0,-112,0
0,2,227,211,0,-220,0
0,3,622,314,0,-224,0
0,4,139,118,0,46,0
0,5,523,351,0,-213,0
0,6,263,660,0,32,0
0,7,706,167,0,-225,0
0,8,506,440,0,-174,0
0,9,189,135,0,67,0
0,10,307,607,0,-182,0
0,11,396,464,0,-238,0
0,12,659,44,0,-67,0
0,13,654,201,0,-218,0
0,14,328,390,0,73,0
0,15,473,132,0,48,0
0,16,521,721,0,-122,0
0,17,444,588,0,53,0
0,18,38,284,0,-176,0
0,19,20,207,0,83,0
0,20,251,459,0,-106,1
0,21,396,450,0,34,1
0,22,317,22,0,17,1
0,23,602,359,0,-134,1
0,24,695,701,0,40,1
0,25,7,499,0,49,1
0,26,8,213,0,-18,1
0,27,332,490,0,-66,1
0,28,669,15,0,82,1
0,29,606,545,0,-78,1
0,30,654,489,0,-106,1
0,31,188,677,0,-109,1
0,32,373,382,0,-241,1
0,33,82,267,0,-172,1
0,34,535,468,0,-265,1
0,35,181,176,0,47,1
0,36,165,530,0,-270,1
0,37,467,291,0,-149,1
0,38,433,30,0,-43,1
0,39,297,159,0,-69,1
0,40,45,573,0,-189,1
0,41,524,723,0,-3,1
0,42,400,405,0,-83,1
0,43,280,438,0,-246,1
0,44,598,419,0,-146,1
0,45,508,73,0,-201,1
0,46,251,489,0,-200,1
0,47,340,711,0,-107,1
0,48,716,526,0,86,1
0,49,556,701,0,34,1
0,50,90,645,0,-234,1
0,51,173,679,0,-43,1
0,52,264,583,0,-135,1
0,53,471,400,0,-247,1
0,54,358,95,0,48,1
0,55,137,371,0,11,1
0,56,66,291,0,-197,1
0,57,108,387,0,-203,1
0,58,142,619,0,-183,1
0,59,360,26,0,-179,1
0,60,558,25,0,-228,1
0,61,385,677,0,64,1
0,62,336,382,0,-86,1
0,63,213,394,0,-218,1
0,64,247,81,0,-180,1
1,0,679,423,0,-106,0
1,1,580,608,0,-112,0
1,2,225,214,0,-220,0
1,3,620,316,0,-224,0
1,4,136,116,0,46,0
1,5,522,354,0,-202,0
1,6,262,657,0,32,0
1,7,704,170,0,-225,0
1,8,506,443,0,-174,0
1,9,187,133,0,67,0
1,10,307,610,0,-182,0
1,11,394,466,0,-211,0
1,12,662,44,0,-83,0
1,13,652,203,0,-218,0
1,14,325,390,0,73,0
1,15,470,130,0,48,0
1,16,524,723,0,-122,0
1,17,442,586,0,53,0
1,18,36,287,0,-203,0
1,19,17,207,0,83,0
1,20,254,460,0,-106,1
1,21,395,447,0,30,1
1,22,316,20,0,17,1
1,23,603,362,0,-144,1
1,24,694,698,0,35,1
1,25,5,497,0,49,1
1,27,334,488,0,-51,1
1,28,666,15,0,82,1
1,29,609,544,0,-78,1
1,30,657,490,0,-106,1
1,31,191,678,0,-109,1
1,32,371,384,0,-229,1
1,33,82,270,0,-172,1
1,34,532,468,0,-265,1
1,35,179,174,0,47,1
1,36,162,530,0,-270,1
1,37,469,293,0,-123,1
1,38,435,27,0,-43,1
1,39,300,158,0,-69,1
1,40,44,576,0,-189,1
1,41,524,720,0,-3,1
1,42,403,404,0,-83,1
1,43,277,439,0,-246,1
1,44,599,422,0,-146,1
1,45,507,76,0,-201,1
1,46,250,492,0,-200,1
1,47,343,712,0,-107,1
1,48,713,526,0,86,1
1,49,555,699,0,34,1
1,50,88,647,0,-234,1
1,51,175,677,0,-43,1
1,52,265,586,0,-143,1
1,53,468,401,0,-247,1
1,54,356,93,0,48,1
1,55,137,368,0,11,1
1,56,65,294,0,-197,1
1,57,107,389,0,-202,1
1,58,142,622,0,-183,1
1,59,360,29,0,-179,1
1,60,556,27,0,-228,1
1,61,382,675,0,64,1
1,63,211,396,0,-226,1
1,64,247,84,0,-180,1
2,0,682,424,0,-112,0
2,1,583,609,0,-112,0
2,2,223,216,0,-220,0
2,3,617,318,0,-224,0
2,4,134,114,0,46,0
2,5,521,357,0,-202,0
2,6,260,655,0,32,0
2,7,702,172,0,-225,0
2,8,507,446,0,-167,0
2,9,184,132,0,67,0
2,10,307,613,0,-179,0
2,11,393,469,0,-211,0
2,12,665,45,0,-105,0
2,13,650,206,0,-218,0
2,14,323,389,0,73,0
2,15,468,128,0,51,0
2,16,526,724,0,-121,0
2,17,439,585,0,53,0
2,18,35,290,0,-203,0
2,19,14,206,0,83,0
2,20,257,461,0,-106,1
2,21,393,445,0,30,1
2,22,315,17,0,17,1
2,23,605,364,0,-144,1
2,24,692,696,0,35,1
2,25,2,495,0,49,1
2,27,337,486,0,-51,1
2,28,663,14,0,87,1
2,29,612,543,0,-78,1
2,30,660,491,0,-106,1
2,31,193,679,0,-105,1
2,32,368,386,0,-229,1
2,33,83,273,0,-172,1
2,34,529,469,0,-244,1
2,35,176,172,0,67,1
2,36,159,530,0,-270,1
2,37,472,295,0,-123,1
2,38,437,25,0,-43,1
2,39,303,157,0,-69,1
2,40,44,579,0,-189,1
2,42,406,404,0,-83,1
2,43,274,440,0,-246,1
2,44,601,424,0,-146,1
2,45,505,78,0,-213,1
2,46,249,495,0,-200,1
2,47,346,713,0,-107,1
2,48,710,524,0,63,1
2,49,553,696,0,34,1
2,50,85,648,0,-240,1
2,51,177,675,0,-43,1
2,52,267,588,0,-143,1
2,53,465,402,0,-247,1
2,54,354,91,0,48,1
2,55,136,365,0,11,1
2,56,64,297,0,-197,1
2,57,106,392,0,-202,1
2,58,142,625,0,-174,1
2,59,360,32,0,-184,1
2,60,554,29,0,-228,1
2,61,379,674,0,64,1
2,63,209,398,0,-226,1
2,64,247,87,0,-180,1
3,0,685,426,0,-112,0
3,1,586,611,0,-112,0
3,2,220,217,0,-238,0
3,3,615,320,0,-224,0
3,4,132,112,0,46,0
3,5,519,359,0,-229,0
3,6,259,652,0,32,0
3,7,700,174,0,-225,0
3,8,508,449,0,-167,0
3,9,181,131,0,67,0
3,10,307,616,0,-179,0
3,11,391,472,0,-211,0
3,12,668,44,0,-79,0
3,13,648,208,0,-218,0
3,14,320,388,0,73,0
3,15,466,127,0,51,0
3,16,529,726,0,-121,0
3,17,436,584,0,78,0
3,18,34,292,0,-203,0
3,19,11,206,0,83,0
3,20,260,462,0,-106,1
3,21,392,442,0,30,1
3,22,314,14,0,17,1
3,23,608,366,0,-126,1
3,24,691,693,0,16,1
3,25,0,493,0,49,1
3,27,339,484,0,-51,1
3,28,660,14,0,87,1
3,29,615,544,0,-95,1
3,30,662,492,0,-106,1
3,31,196,680,0,-105,1
3,32,366,388,0,-229,1
3,33,83,276,0,-172,1
3,34,526,470,0,-244,1
3,35,173,171,0,67,1
3,36,156,530,0,-270,1
3,37,474,296,0,-123,1
3,38,439,23,0,-43,1
3,39,306,156,0,-69,1
3,40,43,582,0,-189,1
3,42,409,404,0,-83,1
3,43,271,442,0,-246,1
3,44,604,426,0,-121,1
3,45,504,81,0,-213,1
