frame,id,x,y,image_index,angle,site,site_id
7,40,83,574,0,-96,false,
7,41,82,541,0,-180,false,
7,42,12,179,0,-214,false,
7,43,55,192,0,80,false,
7,44,324,172,0,14,false,
7,45,697,302,0,-261,false,
7,46,78,116,0,-242,false,
7,47,441,114,0,-54,false,
7,48,556,722,0,52,false,
7,49,181,547,0,-96,false,
8,0,689,633,0,-138,false,
8,1,369,427,0,-182,true,0
8,2,545,4,0,35,false,
8,3,707,339,0,-100,false,
8,4,547,91,0,-4,false,
8,5,752,747,0,-70,false,
8,6,486,717,0,-99,false,
8,7,103,372,0,-227,false,
8,8,246,343,0,-100,false,
8,9,94,175,0,-268,false,
8,10,362,306,0,-169,true,0
8,11,708,428,0,-98,false,
8,12,594,28,0,39,false,
8,13,501,604,0,-210,false,
8,14,391,591,0,-67,false,
8,15,189,370,0,29,false,
8,16,695,324,0,-48,false,
8,17,712,139,0,58,false,
8,18,335,52,0,-17,false,
8,19,450,481,0,72,false,
8,20,266,445,0,-225,false,
8,21,405,215,0,-10,false,
8,22,696,38,0,-266,false,
8,23,714,367,0,17,false,
8,24,64,427,0,-232,false,
8,25,658,396,0,-84,false,
8,26,226,323,0,-40,false,
8,27,519,318,0,-73,false,
8,28,401,45,0,-187,false,
8,29,669,618,0,-92,false,
8,30,617,554,0,-49,false,
8,31,367,313,0,83,true,0
8,32,729,455,0,-110,false,
8,33,406,449,0,-162,true,0
8,34,209,467,0,-218,false,
8,35,395,281,0,46,false,
8,36,252,147,0,-100,false,
8,37,576,558,0,60,false,
8,38,636,114,0,-17,false,
8,39,549,-5,0,-33,false,
8,40,91,575,0,-96,false,
8,41,82,550,0,-180,false,
8,42,7,187,0,-214,false,
8,43,46,191,0,80,false,
8,44,322,163,0,14,false,
8,45,688,303,0,-261,false,
8,46,70,120,0,-242,false,
8,47,448,109,0,-54,false,
8,48,549,717,0,52,false,
8,49,190,548,0,-96,false,
9,0,695,640,0,-138,false,
9,1,368,436,0,-182,true,0
9,2,539,-3,0,35,false,
9,3,715,341,0,-100,false,
9,4,548,82,0,-4,false,
9,5,8,744,0,-70,false,
9,6,495,719,0,-99,false,
9,7,96,378,0,-227,false,
9,8,255,345,0,-100,false,
9,9,85,176,0,-268,false,
9,10,364,314,0,-169,true,0
9,11,717,429,0,-98,false,
9,12,589,21,0,39,false,
9,13,496,612,0,-210,false,
9,14,399,588,0,-67,false,
9,15,184,362,0,29,false,
9,16,701,318,0,-48,false,
9,17,704,134,0,58,false,
9,18,337,44,0,-17,false,
9,19,441,479,0,72,false,
9,20,259,451,0,-225,false,
9,21,407,206,0,-10,false,
9,22,687,38,0,-266,false,
9,23,711,359,0,17,false,
9,24,57,432,0,-232,false,
9,25,667,395,0,-84,false,
9,26,232,316,0,-40,false,
9,27,528,315,0,-73,false,
9,28,400,54,0,-187,false,
9,29,678,619,0,-92,false,
9,30,623,548,0,-49,false,
9,31,367,313,0,83,true,0
9,32,737,459,0,-110,false,
9,33,409,458,0,-162,false,
9,34,204,474,0,-218,false,
9,35,389,274,0,46,false,
9,36,261,149,0,-100,false,
9,37,568,553,0,60,false,
9,38,639,105,0,-17,false,
9,39,554,742,0,-33,false,
9,40,100,576,0,-96,false,
9,41,82,559,0,-180,false,
9,42,2,194,0,-214,false,
9,43,37,189,0,80,false,
9,44,320,154,0,14,false,
9,45,679,305,0,-261,false,
9,46,62,124,0,-242,false,
9,47,455,104,0,-54,false,
9,48,542,711,0,52,false,
9,49,199,549,0,-96,false,
10,0,701,647,0,-138,false,
10,1,368,445,0,-182,true,0
10,2,534,743,0,35,false,
10,3,724,342,0,-100,false,
10,4,549,73,0,-4,false,
10,5,17,741,0,-70,false,
10,6,504,720,0,-99,false,
10,7,90,384,0,-227,false,
10,8,264,346,0,-100,false,
10,9,76,176,0,-268,false,
10,10,366,323,0,-169,true,0
10,11,726,431,0,-98,false,
10,12,583,13,0,39,false,
10,13,492,619,0,-210,false,
10,14,408,584,0,-67,false,
10,15,180,354,0,29,false,
10,16,708,312,0,-48,false,
10,17,697,130,0,58,false,
10,18,340,35,0,-17,false,
10,19,433,476,0,72,false,
10,20,253,458,0,-225,false,
10,21,408,198,0,-10,false,
10,22,678,39,0,-266,false,
10,23,709,350,0,17,false,
10,24,50,438,0,-232,false,
10,25,676,394,0,-84,false,
10,26,237,309,0,-40,false,
10,27,537,313,0,-73,false,
10,28,399,63,0,-187,false,
10,29,687,619,0,-92,false,
10,30,630,542,0,-49,false,
10,31,367,313,0,83,true,0
10,32,745,462,0,-110,false,
10,33,412,466,0,-162,false,
10,34,198,481,0,-218,false,
10,35,382,268,0,46,false,
10,36,270,150,0,-100,false,
10,37,560,549,0,60,false,
10,38,641,97,0,-17,false,
10,39,559,735,0,-33,false,
10,40,109,577,0,-96,false,
10,41,82,568,0,-180,false,
10,42,-3,202,0,-214,false,
10,43,29,188,0,80,false,
10,44,317,145,0,14,false,
10,45,670,306,0,-261,false,
10,46,54,129,0,-242,false,
10,47,463,99,0,-54,false,
10,48,535,706,0,52,false,
10,49,208,550,0,-96,false,
11,0,707,654,0,-138,false,
11,1,368,454,0,-182,true,0
11,2,529,735,0,35,false,
11,3,733,344,0,-100,false,
11,4,549,64,0,-4,false,
11,5,25,738,0,-70,false,
11,6,513,722,0,-99,false,
11,7,83,390,0,-227,false,
11,8,272,348,0,-100,false,
11,9,67,176,0,-268,false,
11,10,368,332,0,-169,true,0
11,11,735,432,0,-98,false,
11,12,577,6,0,39,false,
11,13,487,627,0,-210,false,
11,14,416,581,0,-67,false,
11,15,176,346,0,29,false,
11,16,715,306,0,-48,false,
11,17,689,125,0,58,false,
11,18,342,27,0,-17,false,
11,19,424,473,0,72,false,
11,20,247,464,0,-225,false,
11,21,410,189,0,-10,false,
11,22,669,40,0,-266,false,
11,23,706,341,0,17,false,
11,24,43,444,0,-232,false,
11,25,685,393,0,-84,false,
11,26,243,302,0,-40,false,
11,27,545,310,0,-73,false,
11,28,398,71,0,-187,false,
11,29,696,619,0,-92,false,
11,30,637,536,0,-49,false,
11,31,367,313,0,83,true,0
11,32,754,465,0,-110,false,
11,33,415,475,0,-162,false,
11,34,192,488,0,-218,false,
11,35,376,262,0,46,false,
11,36,279,152,0,-100,false,
11,37,553,544,0,60,false,
11,38,644,88,0,-17,false,
11,39,564,727,0,-33,false,
11,40,118,578,0,-96,false,
11,41,82,577,0,-180,false,
11,42,745,209,0,-214,false,
11,43,20,186,0,80,false,
11,44,315,137,0,14,false,
11,45,661,308,0,-261,false,
11,46,46,133,0,-242,false,
11,47,470,93,0,-54,false,
11,48,528,700,0,52,false,
11,49,217,551,0,-96,false,
12,0,713,660,0,-138,false,
12,1,368,454,0,-182,true,0
12,2,524,728,0,35,false,
12,3,742,345,0,-100,false,
12,4,550,55,0,-4,false,
12,5,34,735,0,-70,false,
12,6,522,723,0,-99,false,
12,7,77,396,0,-227,false,
12,8,281,350,0,-100,false,
12,9,58,176,0,-268,false,
12,10,369,341,0,-169,true,0
12,11,744,433,0,-98,false,
12,12,572,-1,0,39,false,
12,13,483,635,0,-210,false,
12,14,424,577,0,-67,false,
12,15,171,338,0,29,false,
12,16,721,300,0,-48,false,
12,17,681,120,0,58,false,
12,18,345,18,0,-17,false,
12,19,416,471,0,72,false,
12,20,240,471,0,-225,false,
12,21,412,180,0,-10,false,
12,22,660,40,0,-266,false,
12,23,704,333,0,17,false,
12,24,36,449,0,-232,false,
12,25,694,392,0,-84,false,
12,26,249,295,0,-40,false,
12,27,554,307,0,-73,false,
12,28,397,80,0,-187,false,
12,29,705,620,0,-92,false,
12,30,644,530,0,-49,false,
12,31,367,313,0,83,true,0
12,32,8,468,0,-110,false,
12,33,418,483,0,-162,false,
12,34,187,495,0,-218,false,
12,35,369,255,0,46,false,
12,36,287,153,0,-100,false,
12,37,545,540,0,60,false,
12,38,646,80,0,-17,false,
12,39,569,720,0,-33,false,
12,40,127,579,0,-96,false,
12,41,82,586,0,-180,false,
12,42,740,217,0,-214,false,
12,43,11,185,0,80,false,
12,44,313,128,0,14,false,
12,45,652,309,0,-261,false,
12,46,38,137,0,-242,false,
12,47,477,88,0,-54,false,
12,48,521,695,0,52,false,
12,49,226,552,0,-96,false,
13,0,719,667,0,-138,false,
13,1,368,454,0,-182,true,0
13,2,519,721,0,35,false,
13,3,751,347,0,-100,false,
13,4,551,46,0,-4,false,
13,5,42,732,0,-70,false,
13,6,530,724,0,-99,false,
13,7,70,402,0,-227,false,
13,8,290,351,0,-100,true,0
13,9,49,176,0,-268,false,
13,10,371,350,0,-169,true,0
13,11,753,434,0,-98,false,
13,12,566,743,0,39,false,
13,13,479,643,0,-210,false,
13,14,433,574,0,-67,false,
13,15,167,330,0,29,false,
13,16,728,294,0,-48,false,
13,17,674,115,0,58,false,
13,18,348,9,0,-17,false,
13,19,407,468,0,72,false,
13,20,234,477,0,-225,false,
13,21,413,171,0,-10,false,
13,22,651,41,0,-266,false,
13,23,701,324,0,17,false,
13,24,29,455,0,-232,false,
13,25,703,391,0,-84,false,
13,26,255,288,0,-40,false,
13,27,562,305,0,-73,false,
13,28,396,89,0,-187,false,
13,29,714,620,0,-92,false,
13,30,651,524,0,-49,false,
13,31,367,313,0,83,true,0
13,32,17,471,0,-110,false,
13,33,420,492,0,-162,false,
13,34,181,503,0,-218,false,
13,35,363,249,0,46,false,
13,36,296,155,0,-100,false,
13,37,537,535,0,60,false,
13,38,649,71,0,-17,false,
13,39,574,712,0,-33,false,
13,40,136,580,0,-96,false,
13,41,82,595,0,-180,false,
13,42,735,224,0,-214,false,
13,43,2,183,0,80,false,
13,44,311,119,0,14,false,
13,45,643,311,0,-261,false,
13,46,30,142,0,-242,false,
13,47,484,83,0,-54,false,
13,48,514,689,0,52,false,
13,49,235,553,0,-96,false,
14,0,725,674,0,-138,false,
14,1,368,454,0,-182,true,0
14,2,513,713,0,35,false,
14,3,9,348,0,-100,false,
14,4,552,37,0,-4,false,
14,5,51,729,0,-70,false,
14,6,539,726,0,-99,false,
14,7,63,408,0,-227,false,
14,8,308,355,0,-100,true,0
14,9,40,177,0,-268,false,
14,10,373,359,0,-169,true,0
14,11,9,436,0,-98,false,
14,12,560,736,0,39,false,
14,13,474,651,0,-210,false,
14,14,441,570,0,-67,false,
14,15,163,322,0,29,false,
14,16,734,288,0,-48,false,
14,17,666,110,0,58,false,
14,18,350,1,0,-17,false,
14,19,399,465,0,72,false,
14,20,228,483,0,-225,false,
14,21,415,162,0,-10,false,
14,22,642,41,0,-266,false,
14,23,698,316,0,17,false,
14,24,22,460,0,-232,false,
14,25,712,390,0,-84,false,
14,26,260,281,0,-40,false,
14,27,571,302,0,-73,false,
14,28,395,98,0,-187,false,
14,29,723,620,0,-92,false,
14,30,657,518,0,-49,false,
14,31,367,313,0,83,true,0
14,32,25,474,0,-110,false,
14,33,423,501,0,-162,false,
14,34,176,510,0,-218,false,
14,35,357,243,0,46,false,
14,36,305,157,0,-100,false,
14,37,529,531,0,60,false,
14,38,652,62,0,-17,false,
14,39,578,705,0,-33,false,
14,40,145,581,0,-96,false,
14,41,82,604,0,-180,false,
14,42,730,232,0,-214,false,
14,43,-7,182,0,80,false,
14,44,309,110,0,14,false,
14,45,635,312,0,-261,false,
14,46,22,146,0,-242,false,
14,47,492,77,0,-54,false,
14,48,506,683,0,52,false,
14,49,244,554,0,-96,false,
15,0,731,680,0,-138,false,
15,1,368,454,0,-182,true,0
15,2,508,706,0,35,false,
15,3,18,350,0,-100,false,
15,4,552,28,0,-4,false,
15,5,59,726,0,-70,false,
15,6,548,727,0,-99,false,
15,7,57,414,0,-227,false,
15,8,317,356,0,-100,true,0
15,9,31,177,0,-268,false,
15,10,375,367,0,-169,true,0
15,11,18,437,0,-98,false,
15,12,555,729,0,39,false,
15,13,470,658,0,-210,false,
15,14,449,567,0,-67,false,
15,15,158,314,0,29,false,
15,16,741,282,0,-48,false,
15,17,658,106,0,58,false,
15,18,353,-8,0,-17,false,
15,19,381,460,0,72,true,0
15,20,221,490,0,-225,false,
15,21,416,153,0,-10,false,
15,22,633,42,0,-266,false,
15,23,696,307,0,17,false,
15,24,15,466,0,-232,false,
15,25,721,389,0,-84,false,
15,26,266,275,0,-40,false,
15,27,580,299,0,-73,false,
15,28,394,107,0,-187,false,
15,29,732,621,0,-92,false,
15,30,664,512,0,-49,false,
15,31,367,313,0,83,true,0
15,32,34,477,0,-110,false,
15,33,426,509,0,-162,false,
15,34,170,517,0,-218,false,
15,35,350,236,0,46,false,
15,36,314,158,0,-100,false,
15,37,522,526,0,60,false,
15,38,654,54,0,-17,false,
15,39,583,697,0,-33,false,
15,40,154,582,0,-96,false,
15,41,83,613,0,-180,false,
15,42,725,239,0,-214,false,
15,43,741,180,0,80,false,
15,44,307,102,0,14,false,
15,45,626,314,0,-261,false,
15,46,14,150,0,-242,false,
15,47,499,72,0,-54,false,
15,48,499,678,0,52,false,
15,49,253,555,0,-96,false,
16,0,737,687,0,-138,false,
16,1,368,454,0,-182,true,0
16,2,503,699,0,35,false,
16,3,27,352,0,-100,false,
16,4,553,19,0,-4,false,
16,5,68,723,0,-70,false,
16,6,557,729,0,-99,false,
16,7,50,420,0,-227,false,
16,8,326,358,0,-100,true,0
16,9,22,177,0,-268,false,
16,10,376,376,0,-169,true,0
16,11,27,438,0,-98,false,
16,12,549,722,0,39,false,
16,13,465,666,0,-210,false,
16,14,458,563,0,-67,false,
16,15,154,306,0,29,false,
16,16,748,276,0,-48,false,
16,17,651,101,0,58,false,
16,18,356,741,0,-17,false,
16,19,373,457,0,72,true,0
16,20,215,496,0,-225,false,
16,21,418,144,0,-10,false,
16,22,624,43,0,-266,false,
16,23,693,298,0,17,false,
16,24,8,472,0,-232,false,
16,25,730,388,0,-84,false,
16,26,272,268,0,-40,false,
16,27,588,297,0,-73,false,
16,28,393,116,0,-187,false,
16,29,741,621,0,-92,false,
16,30,671,507,0,-49,false,
16,31,367,313,0,83,true,0
16,32,42,480,0,-110,false,
16,33,429,518,0,-162,false,
16,34,164,524,0,-218,false,
16,35,344,230,0,46,false,
16,36,323,160,0,-100,false,
16,37,514,521,0,60,false,
16,38,657,45,0,-17,false,
16,39,588,690,0,-33,false,
16,40,163,583,0,-96,false,
16,41,83,622,0,-180,false,
16,42,720,247,0,-214,false,
16,43,732,178,0,80,false,
16,44,304,93,0,14,false,
16,45,617,315,0,-261,false,
16,46,7,155,0,-242,false,
16,47,506,67,0,-54,false,
16,48,492,672,0,52,false,
16,49,262,556,0,-96,false,
17,0,743,694,0,-138,false,
17,1,368,454,0,-182,true,0
17,2,498,691,0,35,false,
17,3,35,353,0,-100,false,
17,4,554,10,0,-4,false,
17,5,76,720,0,-70,false,
17,6,566,730,0,-99,false,
17,7,44,427,0,-227,false,
17,8,334,359,0,-100,true,0
17,9,13,177,0,-268,false,
17,10,378,385,0,-169,true,0
17,11,36,439,0,-98,false,
17,12,544,715,0,39,false,
17,13,461,674,0,-210,false,
17,14,466,560,0,-67,false,
17,15,150,299,0,29,false,
17,16,754,270,0,-48,false,
17,17,643,96,0,58,false,
17,18,358,733,0,-17,false,
17,19,364,454,0,72,true,0
17,20,209,502,0,-225,false,
17,21,420,136,0,-10,false,
17,22,615,43,0,-266,false,
17,23,691,290,0,17,false,
17,24,1,477,0,-232,false,
17,25,739,387,0,-84,false,
17,26,278,261,0,-40,false,
17,27,597,294,0,-73,false,
17,28,391,125,0,-187,false,
17,29,750,621,0,-92,false,
