frame,id,x,y,image_index,angle,agent
0,0,464,587,0,-33,0
0,1,392,68,0,-159,0
0,2,358,16,0,-157,0
0,3,265,365,0,-90,0
0,4,179,144,0,-232,0
0,5,743,481,0,-133,0
0,6,63,699,0,31,0
0,7,28,135,0,-243,0
0,8,86,246,0,-151,0
0,9,212,681,0,51,0
0,10,160,172,0,-91,0
0,11,363,50,0,-170,0
0,12,518,331,0,-241,0
0,13,487,736,0,84,0
0,14,446,448,0,61,0
0,15,270,217,0,75,0
0,16,563,126,0,-160,0
0,17,685,640,0,-255,0
0,18,84,157,0,35,0
0,19,170,203,0,47,0
0,20,448,298,0,-241,1
0,21,87,203,0,-93,1
0,22,522,363,0,88,1
0,23,298,438,0,17,1
0,24,596,22,0,23,1
0,25,490,378,0,83,1
0,26,14,536,0,-57,1
0,27,12,423,0,81,1
0,28,12,463,0,-70,1
0,29,165,157,0,-232,1
0,30,170,198,0,-168,1
0,31,268,540,0,-266,1
0,32,740,336,0,-71,1
0,33,88,701,0,72,1
0,34,563,42,0,59,1
0,35,264,636,0,26,1
0,36,448,172,0,-21,1
0,37,339,607,0,-52,1
0,38,135,199,0,-266,1
0,39,724,329,0,52,1
0,40,71,615,0,68,1
0,41,250,131,0,33,1
0,42,450,4,0,-11,1
0,43,532,374,0,12,1
0,44,569,630,0,-194,1
0,45,214,229,0,-202,1
0,46,603,186,0,-76,1
0,47,546,339,0,-240,1
0,48,654,714,0,88,1
0,49,135,148,0,-220,1
0,50,720,350,0,7,1
0,51,437,114,0,-131,1
0,52,587,161,0,-79,1
0,53,369,543,0,86,1
0,54,685,245,0,-9,1
0,55,284,43,0,-208,1
0,56,606,303,0,-256,1
0,57,242,262,0,-180,1
0,58,309,530,0,-270,1
0,59,273,286,0,-98,1
0,60,421,215,0,-77,1
0,61,476,4,0,-34,1
0,62,606,606,0,-165,1
0,63,376,646,0,-133,1
0,64,429,730,0,-19,1
1,0,468,582,0,-33,0
1,1,395,73,0,-159,0
1,2,361,22,0,-157,0
1,3,271,365,0,-90,0
1,4,174,147,0,-232,0
1,5,747,485,0,-133,0
1,6,60,694,0,31,0
1,7,23,138,0,-243,0
1,8,89,252,0,-151,0
1,9,207,677,0,51,0
1,10,166,172,0,-91,0
1,11,366,55,0,-149,0
1,12,513,334,0,-241,0
1,13,481,735,0,84,0
1,14,441,445,0,61,0
1,15,264,216,0,75,0
1,16,565,131,0,-160,0
1,17,679,642,0,-255,0
1,18,80,152,0,35,0
1,19,167,197,0,29,0
1,20,442,301,0,-241,1
1,21,93,203,0,-93,1
1,22,516,363,0,88,1
1,23,297,432,0,17,1
1,24,594,17,0,23,1
1,25,484,377,0,83,1
1,26,19,532,0,-57,1
1,27,6,422,0,81,1
1,28,17,461,0,-70,1
1,29,161,160,0,-232,1
1,31,262,541,0,-266,1
1,32,746,334,0,-71,1
1,33,82,700,0,72,1
1,34,559,37,0,38,1
1,35,261,630,0,26,1
1,36,450,166,0,-14,1
1,37,343,603,0,-52,1
1,38,129,199,0,-266,1
1,39,722,324,0,23,1
1,40,66,613,0,68,1
1,41,246,126,0,33,1
1,42,451,-2,0,-11,1
1,43,531,368,0,12,1
1,44,567,636,0,-194,1
1,45,211,235,0,-202,1
1,46,609,184,0,-76,1
1,47,541,342,0,-240,1
1,48,648,714,0,88,1
1,49,131,152,0,-220,1
1,50,720,344,0,7,1
1,51,442,118,0,-131,1
1,52,593,160,0,-79,1
1,53,363,542,0,86,1
1,54,686,239,0,-9,1
1,55,281,48,0,-208,1
1,56,600,304,0,-256,1
1,57,242,268,0,-180,1
1,58,303,531,0,-270,1
1,59,279,287,0,-98,1
1,60,427,214,0,-77,1
1,61,479,0,0,-36,1
1,62,606,612,0,-179,1
1,63,381,650,0,-133,1
1,64,431,725,0,-19,1
2,0,471,577,0,-33,0
2,1,397,79,0,-159,0
2,2,363,27,0,-157,0
2,3,277,365,0,-90,0
2,4,170,151,0,-232,0
2,5,749,490,0,-158,0
2,6,57,689,0,31,0
2,7,17,141,0,-243,0
2,8,93,256,0,-132,0
2,9,202,674,0,51,0
2,10,172,173,0,-101,0
2,11,369,60,0,-149,0
2,12,508,337,0,-241,0
2,13,475,735,0,90,0
2,14,436,442,0,61,0
2,15,259,214,0,75,0
2,16,567,137,0,-160,0
2,17,673,643,0,-255,0
2,18,77,147,0,35,0
2,19,167,197,0,29,0
2,20,437,304,0,-241,1
2,21,99,203,0,-93,1
2,22,510,363,0,88,1
2,23,295,426,0,17,1
2,24,591,11,0,23,1
2,25,478,376,0,83,1
2,26,24,529,0,-57,1
2,27,0,421,0,81,1
2,28,23,459,0,-70,1
2,31,256,541,0,-266,1
2,32,752,332,0,-71,1
2,33,76,698,0,72,1
2,34,556,33,0,38,1
2,35,258,625,0,26,1
2,36,452,160,0,-21,1
2,37,348,600,0,-52,1
2,38,124,199,0,-266,1
2,39,719,318,0,23,1
2,40,60,611,0,68,1
2,41,243,121,0,33,1
2,42,452,744,0,-11,1
2,43,531,362,0,-1,1
2,44,568,642,0,-174,1
2,45,209,240,0,-202,1
2,46,614,181,0,-63,1
2,47,535,345,0,-240,1
2,48,642,714,0,88,1
2,49,127,157,0,-220,1
2,50,719,338,0,7,1
2,51,446,122,0,-131,1
2,52,599,159,0,-79,1
2,53,357,542,0,86,1
2,54,687,233,0,-9,1
2,55,280,54,0,-188,1
2,56,594,305,0,-256,1
2,57,242,274,0,-180,1
2,58,297,531,0,-270,1
2,59,285,287,0,-98,1
2,60,433,213,0,-77,1
2,61,480,744,0,-6,1
2,62,606,618,0,-179,1
2,63,385,654,0,-133,1
2,64,433,719,0,-19,1
2,65,172,172,0,-91,0
3,0,474,572,0,-33,0
3,1,399,85,0,-159,0
3,2,365,33,0,-157,0
3,3,283,365,0,-90,0
3,4,165,155,0,-232,0
3,5,753,495,0,-143,0
3,6,54,684,0,31,0
3,7,12,144,0,-243,0
3,8,98,260,0,-132,0
3,9,198,670,0,51,0
3,10,177,174,0,-101,0
3,11,372,65,0,-149,0
3,12,502,339,0,-248,0
3,13,469,735,0,90,0
3,14,430,439,0,61,0
3,15,253,213,0,75,0
3,16,569,143,0,-160,0
3,17,667,645,0,-255,0
3,18,73,142,0,35,0
3,19,167,197,0,29,0
3,20,432,307,0,-241,1
3,21,105,203,0,-93,1
3,22,504,363,0,88,1
3,23,293,421,0,17,1
3,24,589,6,0,23,1
3,25,472,376,0,83,1
3,26,29,526,0,-57,1
3,27,744,420,0,81,1
3,28,29,457,0,-70,1
3,31,250,541,0,-266,1
3,32,6,333,0,-97,1
3,33,71,696,0,72,1
3,34,552,28,0,38,1
3,35,256,620,0,26,1
3,36,454,155,0,-21,1
3,37,353,596,0,-56,1
3,38,118,200,0,-266,1
3,39,717,313,0,23,1
3,40,56,607,0,51,1
3,41,242,115,0,9,1
3,42,453,738,0,-11,1
3,43,531,356,0,-1,1
3,44,568,648,0,-174,1
3,45,208,246,0,-192,1
3,46,620,179,0,-63,1
3,47,530,348,0,-240,1
3,48,636,714,0,88,1
3,49,125,162,0,-201,1
3,50,718,332,0,7,1
3,51,451,126,0,-131,1
3,52,605,158,0,-82,1
3,53,351,541,0,86,1
3,54,688,227,0,-9,1
3,55,279,60,0,-188,1
3,56,589,307,0,-256,1
3,57,242,280,0,-180,1
3,58,291,531,0,-270,1
3,59,290,289,0,-103,1
3,60,437,209,0,-50,1
3,62,607,624,0,-171,1
3,63,388,660,0,-148,1
3,64,435,713,0,-19,1
3,65,178,172,0,-91,0
3,66,469,734,0,80,0
4,0,477,567,0,-33,0
4,1,401,90,0,-159,0
4,2,368,38,0,-157,0
4,3,289,365,0,-90,0
4,4,160,158,0,-232,0
4,5,4,500,0,-143,0
4,6,51,679,0,31,0
4,7,7,146,0,-243,0
4,8,103,263,0,-120,0
4,9,193,666,0,51,0
4,10,183,175,0,-101,0
4,11,375,70,0,-149,0
4,12,497,343,0,-235,0
4,13,463,735,0,90,0
4,14,425,436,0,61,0
4,15,247,211,0,75,0
4,16,571,148,0,-160,0
4,17,662,646,0,-255,0
4,18,70,137,0,37,0
4,19,167,197,0,29,0
4,20,427,310,0,-241,1
4,21,111,204,0,-93,1
4,22,498,363,0,88,1
4,23,292,415,0,17,1
4,24,587,0,0,23,1
4,25,466,375,0,83,1
4,26,34,522,0,-57,1
4,27,738,419,0,81,1
4,28,34,455,0,-70,1
4,31,245,542,0,-266,1
4,32,12,334,0,-97,1
4,33,65,696,0,-269,1
4,34,548,23,0,38,1
4,35,254,614,0,15,1
4,36,457,150,0,-34,1
4,37,358,593,0,-56,1
4,38,112,200,0,-266,1
4,39,715,307,0,23,1
4,40,51,603,0,51,1
4,41,243,109,0,-11,1
4,42,455,732,0,-11,1
4,43,531,350,0,-1,1
4,44,569,654,0,-174,1
4,45,207,252,0,-192,1
4,46,625,176,0,-63,1
4,47,525,351,0,-240,1
4,48,630,713,0,88,1
4,49,123,168,0,-201,1
4,50,717,326,0,7,1
4,51,455,130,0,-131,1
4,52,611,157,0,-82,1
4,53,345,541,0,86,1
4,54,689,221,0,-9,1
4,55,278,66,0,-188,1
4,56,584,310,0,-236,1
4,57,239,285,0,-206,1
4,58,285,528,0,67,1
4,59,296,290,0,-103,1
4,60,442,205,0,-50,1
4,62,605,630,0,-196,1
4,63,392,665,0,-148,1
4,64,437,708,0,-19,1
4,65,184,172,0,-91,0
4,66,463,733,0,80,0
5,0,481,562,0,-35,0
5,1,405,95,0,-136,0
5,2,372,43,0,-137,0
5,3,295,365,0,-90,0
5,4,155,162,0,-232,0
5,5,7,505,0,-143,0
5,6,48,674,0,31,0
5,7,1,149,0,-243,0
5,8,108,266,0,-120,0
5,9,188,662,0,51,0
5,10,189,177,0,-101,0
5,11,378,75,0,-149,0
5,12,492,346,0,-235,0
5,13,457,735,0,90,0
5,14,420,433,0,61,0
5,15,241,210,0,75,0
5,16,575,153,0,-141,0
5,17,656,647,0,-265,0
5,18,65,133,0,43,0
5,19,167,197,0,29,0
5,20,422,314,0,-228,1
5,21,117,205,0,-105,1
5,22,492,364,0,-260,1
5,23,290,409,0,17,1
5,24,584,-5,0,23,1
5,25,460,374,0,83,1
5,26,39,519,0,-57,1
5,27,732,418,0,81,1
5,28,40,453,0,-70,1
5,31,239,542,0,-266,1
5,32,18,335,0,-97,1
5,33,59,696,0,87,1
5,34,544,19,0,38,1
5,35,253,608,0,15,1
5,36,461,145,0,-34,1
5,37,363,590,0,-56,1
5,38,106,201,0,-266,1
5,39,712,302,0,23,1
5,40,46,599,0,51,1
5,41,247,104,0,-34,1
5,43,531,344,0,-1,1
5,44,569,660,0,-174,1
5,45,207,258,0,-179,1
5,46,630,173,0,-63,1
5,47,520,354,0,-240,1
5,48,624,713,0,88,1
5,49,121,174,0,-201,1
5,50,717,320,0,7,1
5,51,460,134,0,-131,1
5,52,617,156,0,-82,1
5,53,339,541,0,86,1
5,54,690,215,0,-9,1
5,55,277,72,0,-188,1
5,56,579,314,0,-236,1
5,57,236,290,0,-206,1
5,58,279,526,0,70,1
5,59,302,292,0,-103,1
5,60,446,201,0,-50,1
5,62,601,635,0,-218,1
5,63,395,670,0,-148,1
5,64,438,702,0,-12,1
5,65,190,172,0,-91,0
5,66,457,731,0,75,0
6,0,484,557,0,-35,0
6,1,409,99,0,-136,0
6,2,376,47,0,-137,0
6,3,301,365,0,-90,0
6,4,151,166,0,-232,0
6,5,11,509,0,-143,0
6,6,45,668,0,31,0
6,7,-4,152,0,-243,0
6,8,112,270,0,-146,0
6,9,184,659,0,51,0
6,10,195,178,0,-101,0
6,11,381,80,0,-149,0
6,12,487,350,0,-235,0
6,13,451,735,0,90,0
6,14,415,429,0,50,0
6,15,235,208,0,75,0
6,16,577,159,0,-161,0
6,17,650,646,0,78,0
6,18,61,129,0,43,0
6,19,167,197,0,29,0
6,20,418,318,0,-228,1
6,21,123,207,0,-105,1
6,22,487,367,0,-237,1
6,23,288,403,0,17,1
6,24,582,744,0,23,1
6,25,455,373,0,83,1
6,26,42,514,0,-28,1
6,27,726,417,0,81,1
6,28,46,451,0,-70,1
6,31,233,543,0,-266,1
6,32,23,332,0,-69,1
6,33,53,695,0,87,1
6,34,541,14,0,38,1
6,35,251,602,0,15,1
6,36,464,140,0,-34,1
6,37,368,586,0,-56,1
6,38,100,201,0,-266,1
6,39,710,296,0,23,1
6,40,42,596,0,51,1
6,41,250,99,0,-34,1
6,43,532,338,0,-1,1
6,44,570,666,0,-174,1
6,45,206,264,0,-189,1
6,46,636,171,0,-67,1
6,47,515,357,0,-240,1
6,48,618,713,0,88,1
6,49,118,179,0,-201,1
6,50,716,314,0,7,1
6,51,464,138,0,-131,1
6,52,623,155,0,-82,1
6,53,333,542,0,-258,1
6,54,691,209,0,-9,1
6,55,277,78,0,-188,1
6,56,574,317,0,-238,1
6,57,234,296,0,-206,1
6,58,274,524,0,70,1
6,59,308,293,0,-103,1
6,60,451,197,0,-50,1
6,62,598,640,0,-218,1
6,63,398,675,0,-148,1
6,64,439,696,0,-12,1
6,65,196,173,0,-91,0
6,66,457,731,0,75,0
7,0,488,552,0,-35,0
7,1,414,103,0,-136,0
7,2,380,51,0,-137,0
7,3,307,365,0,-90,0
7,4,146,169,0,-232,0
