frame,id,x,y,image_index,angle,site,site_id
8,48,594,1,0,52,false,
8,49,134,542,0,-96,false,
9,0,654,593,0,-138,false,
9,1,371,364,0,-182,false,
9,2,576,48,0,35,false,
9,3,653,329,0,-100,false,
9,4,543,145,0,-4,false,
9,5,701,14,0,-70,false,
9,6,433,709,0,-99,false,
9,7,143,335,0,-227,false,
9,8,193,333,0,-100,false,
9,9,145,174,0,-268,true,1
9,10,350,244,0,-169,false,
9,11,655,421,0,-98,false,
9,12,123,723,0,39,false,
9,13,108,229,0,-40,false,
9,14,529,676,0,10,false,
9,15,599,515,0,-242,false,
9,16,432,687,0,-199,false,
9,17,394,420,0,-35,false,
9,18,208,604,0,-102,false,
9,19,107,425,0,-239,false,
9,20,498,255,0,17,false,
9,21,356,594,0,-248,false,
9,22,268,364,0,82,false,
9,23,59,533,0,-101,false,
9,24,472,292,0,-84,false,
9,25,390,9,0,-151,false,
9,26,408,618,0,-7,false,
9,27,388,741,0,-174,false,
9,28,321,189,0,62,false,
9,29,559,607,0,73,true,0
9,30,578,587,0,-49,true,0
9,31,394,316,0,83,false,
9,32,678,437,0,-110,false,
9,33,387,389,0,-162,false,
9,34,243,425,0,-218,false,
9,35,440,325,0,46,false,
9,36,199,138,0,-100,false,
9,37,622,585,0,60,false,
9,38,620,166,0,-17,false,
9,39,520,40,0,-33,false,
9,40,38,570,0,-96,false,
9,41,82,496,0,-180,false,
9,42,37,142,0,-214,false,
9,43,100,200,0,80,false,
9,44,335,215,0,14,false,
9,45,742,294,0,-261,false,
9,46,117,94,0,-242,false,
9,47,404,141,0,-54,false,
9,48,592,-1,0,52,false,
9,49,137,542,0,-96,false,
10,0,655,595,0,-138,false,
10,1,371,367,0,-182,false,
10,2,574,46,0,35,false,
10,3,656,330,0,-100,false,
10,4,543,142,0,-4,false,
10,5,704,13,0,-70,false,
10,6,435,709,0,-99,false,
10,7,141,337,0,-227,false,
10,8,195,334,0,-100,false,
10,9,142,174,0,-268,true,1
10,10,350,246,0,-169,false,
10,11,658,421,0,-98,false,
10,12,121,721,0,39,false,
10,13,110,227,0,-40,false,
10,14,528,673,0,10,false,
10,15,596,517,0,-242,false,
10,16,431,690,0,-199,false,
10,17,396,417,0,-35,false,
10,18,211,604,0,-102,false,
10,19,104,427,0,-239,false,
10,20,497,253,0,17,false,
10,21,354,595,0,-248,false,
10,22,265,363,0,82,false,
10,23,62,533,0,-101,false,
10,24,474,292,0,-84,false,
10,25,391,12,0,-151,false,
10,26,409,616,0,-7,false,
10,27,389,744,0,-174,false,
10,28,318,188,0,62,false,
10,29,557,606,0,73,true,0
10,30,580,586,0,-49,true,0
10,31,392,316,0,83,false,
10,32,680,438,0,-110,false,
10,33,388,392,0,-162,false,
10,34,241,427,0,-218,false,
10,35,438,323,0,46,false,
10,36,201,138,0,-100,false,
10,37,620,584,0,60,false,
10,38,621,163,0,-17,false,
10,39,521,38,0,-33,false,
10,40,40,570,0,-96,false,
10,41,82,498,0,-180,false,
10,42,36,144,0,-214,false,
10,43,97,200,0,80,false,
10,44,334,213,0,14,false,
10,45,739,295,0,-261,false,
10,46,115,96,0,-242,false,
10,47,407,139,0,-54,false,
10,48,589,748,0,52,false,
10,49,139,542,0,-96,false,
11,0,657,597,0,-138,false,
11,1,371,370,0,-182,false,
11,2,573,44,0,35,false,
11,3,659,330,0,-100,false,
11,4,544,139,0,-4,false,
11,5,707,12,0,-70,false,
11,6,438,710,0,-99,false,
11,7,139,339,0,-227,false,
11,8,198,334,0,-100,false,
11,9,140,174,0,-268,false,
11,10,351,249,0,-169,false,
11,11,660,422,0,-98,false,
11,12,119,719,0,39,false,
11,13,111,225,0,-40,false,
11,14,528,670,0,10,false,
11,15,594,518,0,-242,false,
11,16,430,692,0,-199,false,
11,17,397,415,0,-35,false,
11,18,214,605,0,-102,false,
11,19,102,428,0,-239,false,
11,20,496,250,0,17,false,
11,21,351,596,0,-248,false,
11,22,263,363,0,82,false,
11,23,64,534,0,-101,false,
11,24,477,292,0,-84,false,
11,25,392,14,0,-151,false,
11,26,409,613,0,-7,false,
11,27,389,747,0,-174,false,
11,28,316,187,0,62,false,
11,29,554,605,0,73,true,0
11,30,582,584,0,-49,true,0
11,31,389,316,0,83,false,
11,32,683,439,0,-110,false,
11,33,389,394,0,-162,false,
11,34,239,429,0,-218,false,
