frame,id,x,y,image_index,angle,agent
0,0,21,452,0,-227,0
0,1,381,284,0,-178,0
0,2,155,224,0,-16,0
0,3,664,119,0,-98,0
0,4,426,411,0,-9,0
0,5,355,424,0,43,0
0,6,508,540,0,61,0
0,7,418,294,0,-21,0
0,8,51,536,0,-106,0
0,9,456,685,0,-161,0
0,10,561,266,0,8,0
0,11,612,374,0,-71,0
0,12,444,591,0,-31,0
0,13,592,263,0,-47,0
0,14,437,434,0,88,0
0,15,730,123,0,-186,0
0,16,72,468,0,77,0
0,17,230,295,0,-204,0
0,18,164,354,0,-46,0
0,19,515,263,0,-63,0
0,20,584,604,0,-233,1
0,21,499,636,0,-77,1
0,22,244,204,0,-12,1
0,23,565,238,0,67,1
0,24,519,477,0,-48,1
0,25,538,307,0,-73,1
0,26,56,213,0,-200,1
0,27,618,144,0,-126,1
0,28,371,155,0,-228,1
0,29,151,385,0,-128,1
0,30,110,581,0,-170,1
0,31,548,451,0,72,1
0,32,434,653,0,19,1
0,33,314,693,0,-5,1
0,34,100,195,0,-214,1
0,35,306,107,0,-224,1
0,36,285,684,0,-263,1
0,37,337,509,0,-25,1
0,38,103,117,0,-106,1
0,39,102,353,0,-215,1
0,40,160,435,0,-84,1
0,41,261,400,0,87,1
0,42,194,63,0,-85,1
0,43,220,28,0,-223,1
0,44,677,187,0,67,1
0,45,216,579,0,87,1
0,46,83,69,0,14,1
0,47,30,701,0,-119,1
0,48,233,185,0,-123,1
0,49,518,541,0,-178,1
0,50,402,496,0,-225,1
0,51,59,72,0,-149,1
0,52,292,340,0,-32,1
0,53,204,196,0,-128,1
0,54,550,19,0,-35,1
0,55,79,74,0,41,1
0,56,489,69,0,-210,1
0,57,671,549,0,-81,1
0,58,380,687,0,-100,1
0,59,270,219,0,-259,1
0,60,717,678,0,47,1
0,61,679,576,0,13,1
0,62,599,193,0,-126,1
0,63,254,271,0,41,1
0,64,390,60,0,19,1
1,0,19,454,0,-227,0
1,1,382,287,0,-178,0
1,2,156,221,0,-16,0
1,3,667,119,0,-98,0
1,4,426,408,0,-9,0
1,5,353,421,0,43,0
1,6,505,539,0,61,0
1,7,419,292,0,-21,0
1,8,54,536,0,-106,0
1,9,457,688,0,-161,0
1,10,560,263,0,8,0
1,11,615,373,0,-62,0
1,12,446,588,0,-31,0
1,13,594,261,0,-47,0
1,14,434,433,0,88,0
1,15,730,126,0,-186,0
1,16,69,467,0,77,0
1,17,229,298,0,-204,0
1,18,166,352,0,-46,0
1,19,517,262,0,-63,0
1,20,582,606,0,-233,1
1,21,502,635,0,-77,1
1,22,245,201,0,-12,1
1,23,562,237,0,67,1
1,24,522,475,0,-48,1
1,25,540,305,0,-58,1
1,26,55,216,0,-200,1
1,27,620,145,0,-126,1
1,28,369,157,0,-228,1
1,29,153,387,0,-128,1
1,30,111,584,0,-170,1
1,31,545,450,0,72,1
1,32,434,650,0,2,1
1,33,314,690,0,-5,1
1,34,99,198,0,-214,1
1,35,304,109,0,-224,1
1,36,282,685,0,-253,1
1,37,338,506,0,-25,1
1,38,106,117,0,-106,1
1,39,100,356,0,-215,1
1,40,163,435,0,-88,1
1,41,258,400,0,87,1
